Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Soar Home,551,8.4,https://www.booking.com/hotel/pt/soar-home.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=657&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=1153958802_403472736_2_0_0&highlighted_blocks=1153958802_403472736_2_0_0&matching_block_id=1153958802_403472736_2_0_0&sr_pri_blocks=1153958802_403472736_2_0_0__55111&from=searchresults,"Situated in Lisbon, 2.6 km from Dona Maria II National Theatre and less than 1 km from the centre, Soar Home features air-conditioned accommodation with free WiFi, and a shared lounge. This recently renovated homestay is located 2.8 km from Rossio and 2.9 km from Miradouro da Senhora do Monte. There is parking on-site and the property offers an electric vehicle charging station.

At the homestay, every unit is fitted with a desk. There is a seating and a dining area in all units. All units have a shared bathroom, a hair dryer and bed linen.

Commerce Square is 3.3 km from the homestay, while St. George's Castle is 3.9 km from the property. Humberto Delgado Airport is 7 km away.",situat lisbon dona maria nation theatr less centr soar home featur aircondit accommod free wifi share loung recent renov homestay locat rossio miradouro senhora mont park onsit offer electr vehicl charg station homestay everi unit fit desk seat dine area unit unit share bathroom hair dryer bed linen commerc squar homestay georg castl humberto delgado airport away,0,0,0,0,1,0,0,1,0,1,0
Oriente 25 Apartments by APT IIN - Parque das Nações,684,8.3,https://www.booking.com/hotel/pt/oriente-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=658&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=110540701_0_2_0_0&highlighted_blocks=110540701_0_2_0_0&matching_block_id=110540701_0_2_0_0&sr_pri_blocks=110540701_0_2_0_0__68383&from=searchresults,"Apt in Lisbon Oriente 25 is located 200 metres from the central Gare do Oriente Transport Hub and the Vasco da Gama Shopping Centre. Lisbon Casino is 400 metres away from this individual apartment.

The apartments feature a modern and urban décor. The upper 2-bedroom apartments have a panoramic view of the Tagus river. The units include a flat-screen cable TV in the living room and a dining table. Free parking and free WiFi access are available.

Guests may cook their own meals in the equipped kitchen, which has all necessary cooking utensils. Parque das Nações features various riverfront restaurants and thematic bars, many within a 5-minute walk. The nearby shopping centre has a food court on the top floor.

The Lisbon Oceanarium is 700 metres away from the property. Altice Arena is 400 metres from the apartments and hosts regular concerts and other entertainment events. The nearby Tagus riverside area invites guests for a walk and enjoy landmarks like the Vasco da Gama Tower, the FIL - Lisbon International Fair, among others. Lisbon’s historical downtown area is 29 minutes away via metro and is filled with typical shops and cafés. Lisbon International Airport is a 7-minute drive from the Apt in Lisbon Oriente - Parque das Naçoes.",apt lisbon orient locat metr central gare orient transport hub vasco gama shop centr lisbon casino metr away individu apart featur modern urban décor upper 2bedroom apart panoram view tagu river unit includ flatscreen cabl live dine tabl free park free wifi access avail guest may cook meal equip kitchen necessari cook utensil parqu da naçõ featur variou riverfront restaur themat bar mani within 5minut walk nearbi shop centr food court top floor lisbon oceanarium metr away altic arena metr apart host regular concert entertain event nearbi tagu riversid area invit guest walk enjoy landmark like vasco gama tower fil lisbon intern fair among other lisbon histor downtown area minut away via metro fill typic shop café lisbon intern airport 7minut drive apt lisbon orient parqu da naço,0,0,0,0,1,0,1,0,0,0,0
GuestReady - Classical Portuguese Style Family Apt in Bohomeain Alfama,1034,6.6,https://www.booking.com/hotel/pt/guestready-classical-portuguese-style-family.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=659&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=879766501_399500773_5_0_0&highlighted_blocks=879766501_399500773_5_0_0&matching_block_id=879766501_399500773_5_0_0&sr_pri_blocks=879766501_399500773_5_0_0__103374&from=searchresults,"Conveniently located in the centre of Lisbon, GuestReady - Classical Portuguese Style Family Apt in Bohomeain Alfama offers a balcony. It is set 800 metres from Commerce Square and offers a 24-hour front desk. Offering free WiFi throughout the property, the non-smoking holiday home features spa facilities.

The spacious holiday home has 3 bedrooms, a TV, a fully equipped kitchen with a dishwasher and an oven, a washing machine, and 2 bathrooms with a shower. Towels and bed linen are offered in the holiday home.

Guests at the holiday home will be able to enjoy activities in and around Lisbon, like cycling.

Popular points of interest near GuestReady - Classical Portuguese Style Family Apt in Bohomeain Alfama include St. George's Castle, Rossio and Dona Maria II National Theatre. Humberto Delgado Airport is 7 km from the property.",conveni locat centr lisbon guestreadi classic portugues style famili apt bohomeain alfama offer balconi set metr commerc squar offer 24hour front desk offer free wifi throughout nonsmok holiday home featur spa facil spaciou holiday home bedroom fulli equip kitchen dishwash oven wash machin bathroom shower towel bed linen offer holiday home guest holiday home abl enjoy activ around lisbon like cycl popular point interest near guestreadi classic portugues style famili apt bohomeain alfama includ georg castl rossio dona maria nation theatr humberto delgado airport,0,1,0,0,1,0,0,0,0,0,0
Deco Gem Bica,1061,8.6,https://www.booking.com/hotel/pt/deco-gem-bica.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=660&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=125510401_208101843_4_0_0&highlighted_blocks=125510401_208101843_4_0_0&matching_block_id=125510401_208101843_4_0_0&sr_pri_blocks=125510401_208101843_4_0_0__106100&from=searchresults,"Featuring an Art Deco feel, the Deco Gem Bica is located in Lisbon’s historic Bica neighbourhood. The unit is is 350 metres from Santa Catarina Viewpoint and a 7-minute walk from lively Bairro Alto.

With a unique décor, created by a renowned interior decorator, the unit features a spacious living room with a cable TV and a mirrored wall. The wallpaper of the apartment has unusual patterns, adding to its charm. The unit features 2 bedrooms and 2 bathrooms.

Guests may prepare their own meals in the kitchen, which includes all necessary cooking utensils. Alternatively, nearby Bairro Alto features a wide range of restaurants, cafés and bars.

Cais do Sodré, is a 10-minute walk away and also features the lively Ribeira Market, which has gourmet cuisine options. At a 20-minute walk are Rossio and Chiado, 2 of the city’s main historical areas. The apartment is 1.9 km from São Jorge Castle and from Alfama, the city’s Fado district. Portela International Airport is 10.3 km from the Deco Gem Bica.",featur art deco feel deco gem bica locat lisbon histor bica neighbourhood unit metr santa catarina viewpoint 7minut walk live bairro alto uniqu décor creat renown interior decor unit featur spaciou live cabl mirror wall wallpap unusu pattern ad charm unit featur bedroom bathroom guest may prepar meal kitchen includ necessari cook utensil altern nearbi bairro alto featur wide rang restaur café bar cai sodré 10minut walk away also featur live ribeira market gourmet cuisin option 20minut walk rossio chiado citi main histor area são jorg castl alfama citi fado district portela intern airport deco gem bica,0,1,0,0,0,0,1,0,0,0,0
Mouraria Apartments,1312,7.7,https://www.booking.com/hotel/pt/mouraria-apartments.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=661&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=198855206_94058527_2_0_0&highlighted_blocks=198855206_94058527_2_0_0&matching_block_id=198855206_94058527_2_0_0&sr_pri_blocks=198855206_94058527_2_0_0__131200&from=searchresults,"Situated in Lisbon, Mouraria Apartments features accommodation with a seating area and a kitchen. Complimentary WiFi is available throughout the property.

Each unit at the apartment comes with a oven, microwave, a coffee machine, as well as a toaster and kettle. A balcony with city views is offered in some units.

Dona Maria II National Theatre is 600 metres from Mouraria Apartments, while Rossio is 700 metres from the property. The nearest airport is Lisbon Humberto Delgado Airport, 6 km from the property.",situat lisbon mouraria apart featur accommod seat area kitchen complimentari wifi avail throughout unit come oven microwav coffe machin well toaster kettl balconi citi view offer unit dona maria nation theatr metr mouraria apart rossio metr nearest airport lisbon humberto delgado airport,0,0,0,0,1,0,0,0,0,1,0
2 Chambres d`Hôtes Appartement haut standing Centre Lisbonne,712,8.9,https://www.booking.com/hotel/pt/casa-castilho.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=662&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=1091276302_383214472_2_1_0&highlighted_blocks=1091276302_383214472_2_1_0&matching_block_id=1091276302_383214472_2_1_0&sr_pri_blocks=1091276302_383214472_2_1_0__71200&from=searchresults,"Located 800 metres from the centre of Lisbon, 1.8 km from Rossio, 2 Chambres d`Hôtes Appartement haut standing Centre Lisbonne provides air-conditioned accommodation with a terrace, a garden and a shared lounge. It is situated 1.8 km from Dona Maria II National Theatre and offers a shared kitchen. The accommodation features a 24-hour front desk and a lift for guests.

At the guest house, the units are equipped with a wardrobe. All units are fitted with a private bathroom, a safety deposit box and free WiFi, while selected rooms have a balcony and some have garden views. At the guest house, units have bed linen and towels.

If you prefer to cook in the comfort of your own place, you can make use of the kitchen facilities.

Commerce Square is 2.7 km from the guest house, while Miradouro da Senhora do Monte is 3.3 km away. The nearest airport is Humberto Delgado Airport, 8 km from 2 Chambres d`Hôtes Appartement haut standing Centre Lisbonne.",locat metr centr lisbon rossio chambr dhôte appart haut stand centr lisbonn provid aircondit accommod terrac garden share loung situat dona maria nation theatr offer share kitchen accommod featur 24hour front desk lift guest hous unit equip wardrob unit fit privat bathroom safeti deposit box free wifi select room balconi garden view hous unit bed linen towel prefer cook comfort place make use kitchen facil commerc squar hous miradouro senhora mont away nearest airport humberto delgado airport chambr dhôte appart haut stand centr lisbonn,0,0,0,0,1,0,0,1,0,0,0
TripGeo Guesthouse,292,6.7,https://www.booking.com/hotel/pt/tripgeo-guesthouse.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=663&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=175603403_90731617_2_2_0&highlighted_blocks=175603403_90731617_2_2_0&matching_block_id=175603403_90731617_2_2_0&sr_pri_blocks=175603403_90731617_2_2_0__29200&from=searchresults,"Offering quiet street views, TripGeo Guesthouse is an accommodation located in Lisbon, 2.9 km from Dona Maria II National Theatre and 3 km from Commerce Square. The property features city and inner courtyard views, and is 2.8 km from Rossio. The property is 1.9 km from Miradouro da Senhora do Monte, and within 800 metres of the city centre.

At the guest house, the units come with a desk. Featuring a shared bathroom with free toiletries, units at the guest house also provide guests with free WiFi, while selected rooms have a balcony. At the guest house, all units are fitted with bed linen and towels.

There is a coffee shop on-site.

St. George's Castle is 3.7 km from the guest house, while Luz Football Stadium is 6.1 km away. Humberto Delgado Airport is 6 km from the property.",offer quiet street view tripgeo guesthous accommod locat lisbon dona maria nation theatr commerc squar featur citi inner courtyard view rossio miradouro senhora mont within metr citi centr hous unit come desk featur share bathroom free toiletri unit hous also provid guest free wifi select room balconi hous unit fit bed linen towel coffe shop onsit georg castl hous luz footbal stadium away humberto delgado airport,0,0,0,0,1,0,0,0,0,0,0
Vita Portucale ! Santos Loft Mezzanine,524,,https://www.booking.com/hotel/pt/vita-portucale-santos-loft-mezzanine.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=664&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=1298257001_402732551_2_0_0&highlighted_blocks=1298257001_402732551_2_0_0&matching_block_id=1298257001_402732551_2_0_0&sr_pri_blocks=1298257001_402732551_2_0_0__52350&from=searchresults,"Vita Portucale! Santos Loft Mezzanine is situated in the Estrela district of Lisbon, 3.3 km from Commerce Square, 3.9 km from St. George's Castle and 4.1 km from Rossio. The property is around 5.1 km from Miradouro da Senhora do Monte, 5.1 km from Jeronimos Monastery and 8.6 km from Luz Football Stadium. Free WiFi is available throughout the property and Dona Maria II National Theatre is 3.3 km away.

This apartment includes 1 bedroom, a living room and a flat-screen TV, an equipped kitchen with a dining area, and 1 bathroom with a shower and a washing machine. The accommodation is non-smoking.

Lisbon Oceanarium is 10 km from the apartment, while Gare do Oriente is 12 km from the property. Humberto Delgado Airport is 11 km away.",vita portucal santo loft mezzanin situat estrela district lisbon commerc squar georg castl rossio around miradouro senhora mont jeronimo monasteri luz footbal stadium free wifi avail throughout dona maria nation theatr away includ bedroom live flatscreen equip kitchen dine area bathroom shower wash machin accommod nonsmok lisbon oceanarium gare orient humberto delgado airport away,0,0,0,0,1,0,0,0,0,0,0
Olissippo Lapa Palace – The Leading Hotels of the World,2055,9.5,https://www.booking.com/hotel/pt/lapa-palace.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=665&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=4125101_0_2_1_0&highlighted_blocks=4125101_0_2_1_0&matching_block_id=4125101_0_2_1_0&sr_pri_blocks=4125101_0_2_1_0__205487&from=searchresults,"Built in the 19th-century, this luxurious 5-star hotel is nestled on a sub-tropical garden on a hilltop overlooking the Tagus River. It has an expansive spa and indoor and outdoor pools.

For relaxation, The Lapa Palace Spa features a sauna and a Turkish bath. The masseuses are also available to provide massages tailored to the individual client. There is also a modern gym equipped with cardiovascular equipment.

The elegant rooms at the Olissippo Lapa Palace are bright and airy and include a spacious seating area, satellite TV and a marble bathroom. Most rooms have a balcony with views of the Tagus River or the pool and sub-tropical garden.

Restaurant Hotel Lapa serves fine Mediterranean cuisine and regional wines, while Le Pavillion, during summer time, serves cocktails, homemade iced teas and fruit juices around the pool. On warmer days, meals can be enjoyed on the terrace. In the evenings, the live music is featured.

Central Lisbon is a short drive from the Olissippo. Free private parking is available onsite.",built 19thcenturi luxuri 5star nestl subtrop garden hilltop overlook tagu river expans spa indoor outdoor pool relax lapa palac spa featur sauna turkish bath masseus also avail provid massag tailor individu client also modern gym equip cardiovascular equip eleg room olissippo lapa palac bright airi includ spaciou seat area satellit marbl bathroom room balconi view tagu river pool subtrop garden restaur lapa serv fine mediterranean cuisin region wine pavillion summer time serv cocktail homemad ice tea fruit juic around pool warmer day meal enjoy terrac even live music featur central lisbon short drive olissippo free privat park avail onsit,1,1,1,0,0,0,0,0,0,1,0
JOIVY Principe Real 2BR Apt with Terrace nearby Botanical Garden of Lisbon,1739,7.2,https://www.booking.com/hotel/pt/altido-principe-real-2bedroom-apartment-with-terrace.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=666&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=676959201_276370387_6_0_0&highlighted_blocks=676959201_276370387_6_0_0&matching_block_id=676959201_276370387_6_0_0&sr_pri_blocks=676959201_276370387_6_0_0__173900&from=searchresults,"Set in Lisbon, 1.5 km from Dona Maria II National Theatre, 2.4 km from Commerce Square and 2.9 km from St. George's Castle, JOIVY Principe Real 2BR Apt with Terrace nearby Botanical Garden of Lisbon offers accommodation with a terrace and free WiFi. The property is located 4.1 km from Miradouro da Senhora do Monte, 6.3 km from Jeronimos Monastery and 6.7 km from Luz Football Stadium. The property is 1.4 km from Rossio, and within 1.1 km of the city centre.

The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a dishwasher and a kettle, and 1 bathroom with a shower and a hair dryer. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

Lisbon Oceanarium is 10 km from the apartment, while Gare do Oriente is 10 km from the property. The nearest airport is Humberto Delgado Airport, 9 km from JOIVY Principe Real 2BR Apt with Terrace nearby Botanical Garden of Lisbon.",set lisbon dona maria nation theatr commerc squar georg castl joivi princip real 2br apt terrac nearbi botan garden lisbon offer accommod terrac free wifi locat miradouro senhora mont jeronimo monasteri luz footbal stadium rossio within citi centr aircondit consist bedroom live fulli equip kitchen dishwash kettl bathroom shower hair dryer towel bed linen offer outdoor dine area lisbon oceanarium gare orient nearest airport humberto delgado airport joivi princip real 2br apt terrac nearbi botan garden lisbon,0,0,0,0,1,0,0,1,0,0,0
Green Charm House Lisbon,1157,9.0,https://www.booking.com/hotel/pt/green-charm-house-airport-lisboa.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=667&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=786030102_338132379_2_2_0&highlighted_blocks=786030102_338132379_2_2_0&matching_block_id=786030102_338132379_2_2_0&sr_pri_blocks=786030102_338132379_2_2_0__115700&from=searchresults,"Set just 2.7 km from Gare do Oriente, Green Charm House Lisbon offers accommodation in Lisbon with access to an outdoor swimming pool, a garden, as well as free shuttle service. The property features garden and inner courtyard views, and is 3.2 km from Lisbon Oceanarium. Featuring family rooms, this property also provides guests with a barbecue.

The units come with air conditioning, a flat-screen TV with cable channels, a dishwasher, a coffee machine, a walk-in shower, a hair dryer and a wardrobe. The units have a kettle, a private bathroom and free WiFi, while selected rooms will provide you with a terrace and some have pool views. At the apartment complex, units are fitted with bed linen and towels.

Guests at the apartment can enjoy a continental breakfast, and breakfast in the room is also available. A bar can be found on-site.

Guests at Green Charm House Lisbon will be able to enjoy activities in and around Lisbon, like fishing and hiking.

Rossio is 7.9 km from the accommodation, while Dona Maria II National Theatre is 8.1 km from the property. Humberto Delgado Airport is 2 km away, and the property offers a paid airport shuttle service.",set gare orient green charm hous lisbon offer accommod lisbon access outdoor swim pool garden well free shuttl servic featur garden inner courtyard view lisbon oceanarium featur famili room also provid guest barbecu unit come air condit flatscreen cabl channel dishwash coffe machin walkin shower hair dryer wardrob unit kettl privat bathroom free wifi select room provid terrac pool view complex unit fit bed linen towel guest enjoy continent breakfast breakfast also avail bar found onsit guest green charm hous lisbon abl enjoy activ around lisbon like fish hike rossio accommod dona maria nation theatr humberto delgado airport away offer paid airport shuttl servic,1,0,0,0,1,0,1,1,1,0,0
"JOIVY Superb 1-bed Apt with workspace and terrace, close to Avenida da Liberdade",1159,4.5,https://www.booking.com/hotel/pt/nogueira-terrace-apartment-rentexperience.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=668&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=168966901_91355318_2_0_0&highlighted_blocks=168966901_91355318_2_0_0&matching_block_id=168966901_91355318_2_0_0&sr_pri_blocks=168966901_91355318_2_0_0__115854&from=searchresults,"In the centre of Lisbon, located within a short distance of Rossio and Dona Maria II National Theatre, JOIVY Superb 1-bed Apt with workspace and terrace, close to Avenida da Liberdade offers free WiFi, air conditioning and household amenities such as a microwave and coffee machine. The property is situated 2.3 km from Commerce Square, 2.8 km from St. George's Castle and 6.2 km from Luz Football Stadium. The property is non-smoking and is set 1.5 km from Miradouro da Senhora do Monte.

The spacious apartment with a terrace and city views features 1 bedroom, a living room, a flat-screen TV, an equipped kitchenette with a dishwasher and an oven, and 1 bathroom with a bidet. Towels and bed linen are provided in the apartment. For added privacy, the accommodation features a private entrance.

Jeronimos Monastery is 7.3 km from the apartment, while Lisbon Oceanarium is 8.6 km from the property. Humberto Delgado Airport is 8 km away, and the property offers a paid airport shuttle service.",centr lisbon locat within short distanc rossio dona maria nation theatr joivi superb 1bed apt workspac terrac close avenida liberdad offer free wifi air condit household amen microwav coffe machin situat commerc squar georg castl luz footbal stadium nonsmok set miradouro senhora mont spaciou terrac citi view featur bedroom live flatscreen equip kitchenett dishwash oven bathroom bidet towel bed linen provid ad privaci accommod featur privat entranc jeronimo monasteri lisbon oceanarium humberto delgado airport away offer paid airport shuttl servic,0,1,0,0,1,0,0,1,0,0,0
Ver Belém Suites,3272,7.5,https://www.booking.com/hotel/pt/ver-belem-suites.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=669&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=430110801_129487465_0_0_0&highlighted_blocks=430110801_129487465_0_0_0&matching_block_id=430110801_129487465_0_0_0&sr_pri_blocks=430110801_129487465_0_0_0__327200&from=searchresults,"Situated within 300 metres of Jeronimos Monastery and 7.4 km of Commerce Square, Ver Belém Suites features rooms with air conditioning and a private bathroom in Lisbon. The property has city and inner courtyard views, and is 7.9 km from St. George's Castle. The property offers soundproof units and is set 7.9 km from Rossio.

At the guest house, the units come with a desk. Each unit includes a coffee machine, a flat-screen TV, a safety deposit box and free WiFi, while certain rooms are equipped with a terrace and some have garden views. All units have a private bathroom, a hair dryer and bed linen.

Dining options are available close to the guest house.

Dona Maria II National Theatre is 8 km from Ver Belém Suites, while Miradouro da Senhora do Monte is 9.1 km from the property. Humberto Delgado Airport is 14 km away.",situat within metr jeronimo monasteri commerc squar ver belém suit featur room air condit privat bathroom lisbon citi inner courtyard view georg castl offer soundproof unit set rossio hous unit come desk unit includ coffe machin flatscreen safeti deposit box free wifi certain room equip terrac garden view unit privat bathroom hair dryer bed linen dine option avail close hous dona maria nation theatr ver belém suit miradouro senhora mont humberto delgado airport away,0,0,0,0,1,0,0,1,0,0,0
Lisbon Garden Boutique Guest House,608,8.6,https://www.booking.com/hotel/pt/lisbon-garden-boutique-guest-house.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AtXa97wGwAIB0gIkNzBjZmQ0YjgtYWFhNy00ZTI4LWI5NTEtYWI5YjYyOGViNTI52AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-2167973&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=670&sr_order=popularity&srpvid=1a8144aee26e02b7&srepoch=1738403211&all_sr_blocks=242592504_101957223_3_0_0_415168&highlighted_blocks=242592504_101957223_3_0_0_415168&matching_block_id=242592504_101957223_3_0_0_415168&sr_pri_blocks=242592504_101957223_3_0_0_415168_60800&from=searchresults,"Located in Lisbon, 1.4 km from Rossio and 300 metres from the centre, Lisbon Garden Boutique Guest House provides air-conditioned accommodation with free WiFi, and a garden. Featuring a housekeeping service, this property also provides guests with a terrace. The accommodation offers a 24-hour front desk, full-day security and luggage storage for guests.

The units in the bed and breakfast are equipped with a flat-screen TV. At the bed and breakfast, some units are soundproof. At the bed and breakfast, all units include bed linen and towels.

At the property, there is an on-site traditional restaurant serving dinner and a selection of vegetarian options.

Dona Maria II National Theatre is 1.3 km from the bed and breakfast, while Miradouro da Senhora do Monte is 1.3 km away. Humberto Delgado Airport is 7 km from the property.",locat lisbon rossio metr centr lisbon garden boutiqu hous provid aircondit accommod free wifi garden featur housekeep servic also provid guest terrac accommod offer 24hour front desk fullday secur luggag storag guest unit bed breakfast equip flatscreen bed breakfast unit soundproof bed breakfast unit includ bed linen towel onsit tradit restaur serv dinner select vegetarian option dona maria nation theatr bed breakfast miradouro senhora mont away humberto delgado airport,0,0,0,0,1,0,0,1,1,0,0
