Name,Price,Rating,Hotel Link,Description,Cleaned_Description,pool,spa,gym,parking,wifi,restaurant,bar,condit,breakfast,sea,balcony
Hotel Regina Barcelona,1450,8.9,https://www.booking.com/hotel/es/hotel-regina.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=723&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402491&all_sr_blocks=9223702_88192241_2_2_0&highlighted_blocks=9223702_88192241_2_2_0&matching_block_id=9223702_88192241_2_2_0&sr_pri_blocks=9223702_88192241_2_2_0__144966&from=searchresults,"Hotel Regina Barcelona is set in a historic 19th-century building, just 50 metres from Barcelona’s Plaza Catalunya and the Ramblas. The hotel offers free high-speed WiFi and modern rooms.

The century-old hotel was founded in 1917 and features beautiful architecture, including its impressive art nouveau entrance.

The Hotel Regina Barcelona’s spacious rooms come with air conditioning, central heating and satellite TV. There is free tea and coffee, a safe, work desk and minibar. The private bathroom includes ecological cosmetics and a hairdryer. Some rooms have a balcony.

A varied buffet breakfast with zero-kilometre and homemade products is served. There is also a bar and room service is offered all day from 07:00 to 00:00.

The Regina has a 24-hour front desk and a tour desk. Gaudí’s Casa Batlló and La Pedrera, on Passeig de Gràcia Avenue, are within a 10-minute walk away. Catalunya Metro and Train Station and the airport bus stop are within 5 minutes' walk.",regina barcelona set histor 19thcenturi build metr barcelona plaza catalunya rambla offer free highspe wifi modern room centuryold found featur beauti architectur includ impress art nouveau entranc regina barcelona spaciou room come air condit central heat satellit free tea coffe safe work desk minibar privat bathroom includ ecolog cosmet hairdryer room balconi vari buffet breakfast zerokilometr homemad product serv also bar servic offer day regina 24hour front desk tour desk gaudí casa batlló pedrera passeig gràcia avenu within 10minut walk away catalunya metro train station airport bu stop within minut walk,0,1,0,0,1,0,1,1,1,0,0
Hilton Barcelona,1290,7.9,https://www.booking.com/hotel/es/hilton-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=724&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402491&all_sr_blocks=9687902_91463282_2_2_0&highlighted_blocks=9687902_91463282_2_2_0&matching_block_id=9687902_91463282_2_2_0&sr_pri_blocks=9687902_91463282_2_2_0__129010&from_sustainable_property_sr=1&from=searchresults,"Featuring an impressive lobby, the stylish Hilton Barcelona offers free WiFi, access to its 24-hour gym and rooms with city views and plasma TV. The hotel is a 15-minute walk from FC Barcelona’s Camp Nou Stadium.

Each stylish, soundproofed room at the Barcelona Hilton features air conditioning, iPod docking stations and tea and coffee-making facilities.

Hotel Hilton Barcelona is just 100 metres from L’Illa Shopping Centre and 300 metres from María Cristina Metro Station. Plaça Catalunya and the historic city centre are 15 minutes away by Metro. You can drive to Sants Station in 5 minutes, and El Prat Airport is a 15-minute drive away.

Hilton Barcelona’s Mosaic restaurant offers Catalan and Mediterranean cuisine prepared using seasonal, local products. The Vibe Bar & Restaurant serves tapas and cocktails. Guests can enjoy live sport on the bar’s large TV.",featur impress lobbi stylish hilton barcelona offer free wifi access 24hour gym room citi view plasma 15minut walk barcelona camp nou stadium stylish soundproof barcelona hilton featur air condit ipod dock station tea coffeemak facil hilton barcelona metr lilla shop centr metr maría cristina metro station plaça catalunya histor citi centr minut away metro drive sant station minut prat airport 15minut drive away hilton barcelona mosaic restaur offer catalan mediterranean cuisin prepar use season local product vibe bar restaur serv tapa cocktail guest enjoy live sport bar larg,0,0,1,0,1,0,1,1,0,1,0
Port Loft,710,,https://www.booking.com/hotel/es/port-loft.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=725&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402491&all_sr_blocks=1306962901_403515312_2_0_0&highlighted_blocks=1306962901_403515312_2_0_0&matching_block_id=1306962901_403515312_2_0_0&sr_pri_blocks=1306962901_403515312_2_0_0__71024&from=searchresults,"Situated right in the heart of Barcelona, 2.2 km from Barceloneta Beach, Port Loft features air-conditioned accommodation with free WiFi and a flat-screen TV. The property is around 2.3 km from Sant Miquel Beach, 1.3 km from Plaça Catalunya and 1.2 km from Portal de l'Angel. The property is non-smoking and is set 2.3 km from Sant Sebastian Beach.

The apartment is composed of 1 bedroom, a fully equipped kitchen, and 1 bathroom.

Popular points of interest near the apartment include Santa Maria del Mar, Picasso Museum and Plaça Reial. Barcelona El Prat Airport is 11 km from the property.",situat right heart barcelona barceloneta beach port loft featur aircondit accommod free wifi flatscreen around sant miquel beach plaça catalunya portal langel nonsmok set sant sebastian beach compos bedroom fulli equip kitchen bathroom popular point interest near includ santa maria del mar picasso museum plaça reial barcelona prat airport,0,0,0,0,1,0,1,1,0,0,0
21par1005 - Beautiful Apartment in Paral-lel,882,7.1,https://www.booking.com/hotel/es/21par214-beautiful-apartment-in-paral-lel.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=726&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=880147002_376044977_2_0_0&highlighted_blocks=880147002_376044977_2_0_0&matching_block_id=880147002_376044977_2_0_0&sr_pri_blocks=880147002_376044977_2_0_0__88173&from=searchresults,"Set in Barcelona, 700 metres from Magic Fountain of Montjuic and 1.9 km from Plaça Catalunya, 21par1005 - Beautiful Apartment in Paral-lel offers air-conditioned accommodation with a balcony and free WiFi. It is located 2.6 km from Portal de l'Angel and features a lift. The property is non-smoking and is situated 2.6 km from Passeig de Gracia.

The spacious apartment has 2 bedrooms, a TV, a fully equipped kitchen with an oven and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are offered in the apartment.

Popular points of interest near the apartment include Boqueria Market, Sants Railway Station and Palau Sant Jordi. Barcelona El Prat Airport is 12 km from the property.",set barcelona metr magic fountain montjuic plaça catalunya 21par1005 beauti parallel offer aircondit accommod balconi free wifi locat portal langel featur lift nonsmok situat passeig gracia spaciou bedroom fulli equip kitchen oven microwav wash machin bathroom shower towel bed linen offer popular point interest near includ boqueria market sant railway station palau sant jordi barcelona prat airport,0,1,0,0,1,0,1,1,0,0,0
Sweett - Villarroel,1768,8.7,https://www.booking.com/hotel/es/sweet-inn-villarroel.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=727&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=847534204_351852664_4_0_0&highlighted_blocks=847534204_351852664_4_0_0&matching_block_id=847534204_351852664_4_0_0&sr_pri_blocks=847534204_351852664_4_0_0__176841&from=searchresults,"Sweett - Villarroel offers accommodation within less than 1 km of the centre of Barcelona, with free WiFi, and a kitchen with a dishwasher, an oven and a microwave. The property is close to several well-known attractions, 1.2 km from Passeig de Gracia Metro Station, 1.3 km from Tivoli Theatre and 1.1 km from Boqueria Market. The property is close to popular attractions like Casa Batllo, Palau de la Musica Catalana and Cathedral of Barcelona.

The units at the apartment complex come with a seating area and a flat-screen TV. A fridge and kitchenware are also offered, as well as a coffee machine and a kettle. All units feature a private bathroom, free toiletries and bed linen.

Popular points of interest near the apartment include Passeig de Gracia, Plaça Catalunya and Portal de l'Angel. Barcelona El Prat Airport is 12 km from the property.",sweett villarroel offer accommod within less centr barcelona free wifi kitchen dishwash oven microwav close sever wellknown attract passeig gracia metro station tivoli theatr boqueria market close popular attract like casa batllo palau musica catalana cathedr barcelona unit complex come seat area flatscreen fridg kitchenwar also offer well coffe machin kettl unit featur privat bathroom free toiletri bed linen popular point interest near includ passeig gracia plaça catalunya portal langel barcelona prat airport,0,0,0,0,1,0,1,0,0,1,0
H10 Cubik 4* Sup,1323,9.0,https://www.booking.com/hotel/es/h10-cubik.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=728&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=151256701_87873536_2_2_0&highlighted_blocks=151256701_87873536_2_2_0&matching_block_id=151256701_87873536_2_2_0&sr_pri_blocks=151256701_87873536_2_2_0__132316&from_sustainable_property_sr=1&from=searchresults,"Featuring free WiFi throughout the property, H10 Cubik offers accommodation in Barcelona. The hotel has a seasonal outdoor pool and terrace, and guests can enjoy a drink at the bar.

Rooms come with a flat-screen TV. Some units include a seating area for your convenience. Every room comes with a private bathroom.

There is a 24-hour front desk at the property.

Sitges is 35 km from H10 Cubik, while Calella is 47 km from the property. The nearest airport is El Prat Airport, 13 km from the property.",featur free wifi throughout h10 cubik offer accommod barcelona season outdoor pool terrac guest enjoy drink bar room come flatscreen unit includ seat area conveni everi come privat bathroom 24hour front desk sitg h10 cubik calella nearest airport prat airport,1,0,0,0,1,0,1,0,0,1,0
Alojamiento Flor,484,8.0,https://www.booking.com/hotel/es/alojamiento-flor-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=729&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=1314816604_404291829_2_0_0&highlighted_blocks=1314816604_404291829_2_0_0&matching_block_id=1314816604_404291829_2_0_0&sr_pri_blocks=1314816604_404291829_2_0_0__48400&from=searchresults,"Alojamiento Flor is located in the Eixample district of Barcelona, 1.1 km from La Pedrera, 1.2 km from Passeig de Gracia and 1.3 km from Casa Batllo. The property is around 1.9 km from Palau de la Musica Catalana, 2.4 km from Cathedral of Barcelona and 2.5 km from Plaça Catalunya. The accommodation provides a lift and a shared kitchen for guests.

The units are equipped with a microwave, toaster, a coffee machine, a shower, a hair dryer and a wardrobe. A fridge and kitchenware are also provided, as well as a kettle. All units include a shared bathroom, free toiletries and bed linen.

Dining options are available close to the bed and breakfast.

Popular points of interest near Alojamiento Flor include Sagrada Familia, Passeig de Gracia Metro Station and Tivoli Theatre. Barcelona El Prat Airport is 14 km away.",alojamiento flor locat eixampl district barcelona pedrera passeig gracia casa batllo around palau musica catalana cathedr barcelona plaça catalunya accommod provid lift share kitchen guest unit equip microwav toaster coffe machin shower hair dryer wardrob fridg kitchenwar also provid well kettl unit includ share bathroom free toiletri bed linen dine option avail close bed breakfast popular point interest near alojamiento flor includ sagrada familia passeig gracia metro station tivoli theatr barcelona prat airport away,0,0,0,0,0,0,1,0,1,0,0
Stay U-nique Apartments Torre d'En Damians II,1012,8.3,https://www.booking.com/hotel/es/beautiful-apartment-close-to-plaza-espana.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=730&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=1072284905_379823171_0_0_0&highlighted_blocks=1072284905_379823171_0_0_0&matching_block_id=1072284905_379823171_0_0_0&sr_pri_blocks=1072284905_379823171_0_0_0__101247&from=searchresults,"Ideally located in the Sants-Montjuïc district of Barcelona, Stay U-nique Apartments Torre d'En Damians II is set less than 1 km from Sants Railway Station, 1.9 km from Palau Sant Jordi and 2.8 km from Passeig de Gracia Metro Station. The property is located 3.1 km from Plaça Catalunya, 3.2 km from Casa Batllo and 3.3 km from Camp Nou. Free WiFi is available throughout the property and Magic Fountain of Montjuic is less than 1 km away.

Each unit has a terrace, a fully equipped kitchen with an oven, a seating area, a TV, a washing machine, and a private bathroom with shower and a hair dryer. A microwave, a toaster and fridge are also offered, as well as a coffee machine. At the apartment complex, units come with bed linen and towels.

Boqueria Market is 3.4 km from the apartment, while Passeig de Gracia is 3.7 km from the property. The nearest airport is Barcelona El Prat Airport, 10 km from Stay U-nique Apartments Torre d'En Damians II.",ideal locat santsmontjuïc district barcelona uniqu apart torr den damian set less sant railway station palau sant jordi passeig gracia metro station locat plaça catalunya casa batllo camp nou free wifi avail throughout magic fountain montjuic less away unit terrac fulli equip kitchen oven seat area wash machin privat bathroom shower hair dryer microwav toaster fridg also offer well coffe machin complex unit come bed linen towel boqueria market passeig gracia nearest airport barcelona prat airport uniqu apart torr den damian,0,0,0,0,1,0,1,0,0,1,0
Terrace Duplex at SAGRADA FAMILIA-GRACIA,1114,,https://www.booking.com/hotel/es/terrace-duplex-at-sagrada-familia-gracia.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=731&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=1285747202_401535519_2_0_0&highlighted_blocks=1285747202_401535519_2_0_0&matching_block_id=1285747202_401535519_2_0_0&sr_pri_blocks=1285747202_401535519_2_0_0__111407&from=searchresults,"Situated in Barcelona, 1.1 km from Sagrada Familia and 1.5 km from Passeig de Gracia, Terrace Duplex at SAGRADA FAMILIA-GRACIA features air-conditioned accommodation with a balcony and free WiFi. The property is located 2.4 km from Casa Batllo, 1.7 km from Park Güell and 2.9 km from Passeig de Gracia Metro Station. The property is non-smoking and is set 1.8 km from La Pedrera.

The spacious apartment with a terrace and city views has 1 bedroom, a living room, a TV, an equipped kitchen with an oven and a microwave, and 1 bathroom with a shower. Towels and bed linen are available in the apartment. The property has an outdoor dining area.

Tivoli Theatre is 3 km from the apartment, while Palau de la Musica Catalana is 3.2 km from the property. Barcelona El Prat Airport is 15 km away.",situat barcelona sagrada familia passeig gracia terrac duplex sagrada familiagracia featur aircondit accommod balconi free wifi locat casa batllo park güell passeig gracia metro station nonsmok set pedrera spaciou terrac citi view bedroom live equip kitchen oven microwav bathroom shower towel bed linen avail outdoor dine area tivoli theatr palau musica catalana barcelona prat airport away,0,1,0,0,1,0,1,1,0,0,0
Centric apartment Gràcia,995,7.7,https://www.booking.com/hotel/es/centric-apartment-gracia-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=732&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=1202241601_392522728_2_0_0&highlighted_blocks=1202241601_392522728_2_0_0&matching_block_id=1202241601_392522728_2_0_0&sr_pri_blocks=1202241601_392522728_2_0_0__99504&from=searchresults,"Featuring air-conditioned accommodation with a balcony, Centric apartment Gràcia is located in Barcelona. The property is around 2.2 km from Casa Batllo, 2.7 km from Passeig de Gracia Metro Station and 2.8 km from Tivoli Theatre. Free WiFi is available throughout the property and Passeig de Gracia is 1.3 km away.

The apartment is composed of 1 bedroom, a fully equipped kitchen, and 1 bathroom. A flat-screen TV is provided. The accommodation is non-smoking.

Popular points of interest near the apartment include La Pedrera, Sagrada Familia and Park Güell. The nearest airport is Barcelona El Prat Airport, 15 km from Centric apartment Gràcia.",featur aircondit accommod balconi centric gràcia locat barcelona around casa batllo passeig gracia metro station tivoli theatr free wifi avail throughout passeig gracia away compos bedroom fulli equip kitchen bathroom flatscreen provid accommod nonsmok popular point interest near includ pedrera sagrada familia park güell nearest airport barcelona prat airport centric gràcia,0,0,0,0,1,0,1,1,0,0,0
"Roós, design loft near the sea.",1092,8.5,https://www.booking.com/hotel/es/roos-design-loft-near-the-sea.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=733&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=1118836101_384709879_2_0_0&highlighted_blocks=1118836101_384709879_2_0_0&matching_block_id=1118836101_384709879_2_0_0&sr_pri_blocks=1118836101_384709879_2_0_0__109244&from=searchresults,"Situated in Barcelona, 1.2 km from Mar Bella Beach and 1.3 km from Bogatell Beach, Roós, design loft near the sea. Offers a garden and air conditioning. The property is around 1.4 km from Nova Mar Bella Beach, 3.5 km from Port Olimpic and 3.6 km from Sagrada Familia. Tivoli Theatre is 4.5 km from the apartment and Passeig de Gracia Metro Station is 4.7 km away.

With free WiFi, this 2-bedroom apartment features a flat-screen TV, a washing machine and a fully equipped kitchen with a fridge. Towels and bed linen are available in the apartment.

Passeig de Gracia is 4.3 km from the apartment, while Palau de la Musica Catalana is 4.5 km from the property. The nearest airport is Barcelona El Prat Airport, 16 km from Roós, design loft near the sea..",situat barcelona mar bella beach bogatel beach roó design loft near sea offer garden air condit around nova mar bella beach port olimp sagrada familia tivoli theatr passeig gracia metro station away free wifi 2bedroom featur flatscreen wash machin fulli equip kitchen fridg towel bed linen avail passeig gracia palau musica catalana nearest airport barcelona prat airport roó design loft near sea,0,0,0,0,1,0,1,1,0,1,0
Basic Platja,933,7.6,https://www.booking.com/hotel/es/basic-platja-barcelona.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=734&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=507841101_402146779_4_0_0&highlighted_blocks=507841101_402146779_4_0_0&matching_block_id=507841101_402146779_4_0_0&sr_pri_blocks=507841101_402146779_4_0_0__93263&from=searchresults,"In the Sant Martí district of Barcelona, close to Mar Bella Beach, Basic Platja features free WiFi and a washing machine. Guests staying at this apartment have access to a balcony. The property is non-smoking and is located 1 km from Bogatell Beach.

The spacious apartment is equipped with 2 separate bedrooms, 1 bathroom, a fully equipped kitchen with a dining area and oven, and a living room with a flat-screen TV. Towels and bed linen are provided in the apartment.

Sightseeing tours are available nearby.

Nova Mar Bella Beach is 1.2 km from the apartment, while Port Olimpic is 2.8 km from the property. Barcelona El Prat Airport is 16 km away, and the property offers a paid airport shuttle service.",sant martí district barcelona close mar bella beach basic platja featur free wifi wash machin guest stay access balconi nonsmok locat bogatel beach spaciou equip separ bedroom bathroom fulli equip kitchen dine area oven live flatscreen towel bed linen provid sightse tour avail nearbi nova mar bella beach port olimp barcelona prat airport away offer paid airport shuttl servic,0,1,0,0,1,0,1,0,0,0,0
Bonavista Apartments - Eixample,1127,8.6,https://www.booking.com/hotel/es/bonavista-apartments-barcelona-eixample.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=735&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=36005704_364390479_3_0_0&highlighted_blocks=36005704_364390479_3_0_0&matching_block_id=36005704_364390479_3_0_0&sr_pri_blocks=36005704_364390479_3_0_0__112724&from=searchresults,"Located in a typical Eixample-style building in Barcelona’s Quadrat d’Or, Bonavista Apartments Eixample offers modern accommodation with free Wi-Fi. Plaza Catalunya Square is 1.5 km away.

All 2-bedroom apartments feature a modern décor with parquet flooring and contemporary furnishings. Each includes a 32-inch flat-screen TV, a washing machine and ironing facilities. The fully-equipped kitchenette includes a kettle, microwave and dishwasher.

Bonavista Apartments – Eixample is located on the corner of Enric Granados Street, where guests will find plenty of cafés, bars and restaurants. There is also a supermarket just 1 block away.

Diagonal Metro Stop, servicing lines 3 and 5, is a 5-minute walk away. Barcelona’s FGC urban rail line also stops at Provença, just 250 metres from the apartments and will take you to Plaça Catalunya in about 5 minutes.",locat typic eixamplestyl build barcelona quadrat dor bonavista apart eixampl offer modern accommod free wifi plaza catalunya squar away 2bedroom apart featur modern décor parquet floor contemporari furnish includ 32inch flatscreen wash machin iron facil fullyequip kitchenett includ kettl microwav dishwash bonavista apart eixampl locat corner enric granado street guest find plenti café bar restaur also supermarket block away diagon metro stop servic line 5minut walk away barcelona fgc urban rail line also stop provença metr apart take plaça catalunya minut,0,0,0,0,1,0,1,0,0,0,0
Cosmo Apartments Sants,917,8.2,https://www.booking.com/hotel/es/just-style.html?label=gen173bo-1DCAEoggI46AdIMVgDaEaIAQGYATG4AQfIAQ_YAQPoAQH4AQOIAgGYAgKoAgO4AoLV97wGwAIB0gIkOGQ2YTM3ODEtOWQyNi00ZjUyLWE4YjktMTk2ODQ1ZTlkODhk2AIE4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-05-22&checkout=2025-05-26&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=736&sr_order=popularity&srpvid=d349434421b60405&srepoch=1738402494&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__91699&from=searchresults,"Located just 50 metres from Barcelona Sants Train Station, Cosmo Apartments Sants offers air-conditioned apartments with flat-screen TVs, free Wi-Fi and city views. The building has a 24-hour reception with tour desk.

Each stylish Cosmo Apartments Sants apartment has large windows, and some have a balcony. All apartments have a modern kitchenette with a microwave-grill, ceramic hob and dishwasher. Cooking utensils, bed linen and towels are provided.

There are numerous bars and restaurants in the streets around the Cosmo Apartments Sants building.

The Fira Conference Centre is within a 15-minute walk, while FC Barcelona’s Camp Nou Stadium is a 20-minute walk away. Plaça de Sants Metro Station is 200 metres away and offers direct access to the historic city centre.",locat metr barcelona sant train station cosmo apart sant offer aircondit apart flatscreen tv free wifi citi view build 24hour recept tour desk stylish cosmo apart sant larg window balconi apart modern kitchenett microwavegril ceram hob dishwash cook utensil bed linen towel provid numer bar restaur street around cosmo apart sant build fira confer centr within 15minut walk barcelona camp nou stadium 20minut walk away plaça sant metro station metr away offer direct access histor citi centr,0,0,0,0,1,0,1,1,0,0,0
